idx,lng,lat,hdong_code,hdong_name,b_code
198918,126.929977402885,37.6244362861692,1138053000,불광2동,1138010300
198919,126.929907049744,37.6254094903835,1138053000,불광2동,1138010300
198920,126.931147892867,37.6259209002276,1138053000,불광2동,1138010300
198921,126.930924617268,37.6261662886015,1138053000,불광2동,1138010300
198922,126.846907029123,37.5265698347668,1147057000,신월2동,1147010300
198924,126.835700475384,37.5215880058204,1147061100,신월7동,1147010300
198925,126.881990189392,37.54483057671,1147052000,목2동,1147010200
198941,126.928881465618,37.6226255477488,1138053000,불광2동,1138010300
198942,126.929590297962,37.6231517889327,1138053000,불광2동,1138010300
198943,126.932956999999,37.5636707297983,1141061500,연희동,1141011700
198944,126.925539831533,37.567301082646,1141061500,연희동,1141011700
198945,126.935370168852,37.5937393243817,1141068500,홍은2동,1141011800
198946,126.934042409166,37.5929802251723,1141068500,홍은2동,1141011800
198960,126.923829427143,37.4682285627307,1162077500,난곡동,1162010200
198961,126.957852377144,37.4817343445937,1162057500,행운동,1162010100
198962,126.952861870194,37.4829095368085,1162061500,중앙동,1162010100
198963,126.961752346695,37.537582459119,1117059000,용문동,1117012100
198964,126.897472521329,37.5753598056189,1144074000,상암동,1144012700
198965,126.910811068967,37.5631987314508,1144072000,성산1동,1144012500
198967,127.014221762875,37.6295404734457,1130561500,수유1동,1130510300
198969,127.000150510067,37.6064676565929,1129064000,정릉3동,1129013300
198970,127.000150510067,37.6064676565929,1129064000,정릉3동,1129013300
198979,126.960095541843,37.5414096293117,1117058000,효창동,1117011900
198980,126.966782504301,37.5398545916739,1117056000,원효로1동,1117011200
198982,126.894628564883,37.4908834435657,1153054000,구로3동,1153010200
198983,126.853263853085,37.4915770532248,1153075000,개봉2동,1153010700
199000,126.936794149435,37.5861268012969,1141062000,홍제1동,1141011100
199001,126.936688042535,37.5858830258729,1141062000,홍제1동,1141011100
199002,126.93645893096,37.5856974784333,1141062000,홍제1동,1141011100
199003,126.937119177413,37.586157698745,1141062000,홍제1동,1141011100
199004,126.939317796701,37.5844795788482,1141062000,홍제1동,1141011100
199006,126.830113063569,37.4879863337578,1153078000,오류2동,1153010800
199007,126.885870374895,37.4914137492914,1153053000,구로2동,1153010200
199015,126.93681802056,37.5858804826373,1141062000,홍제1동,1141011100
199016,126.937519381047,37.5855144221608,1141062000,홍제1동,1141011100
199017,126.937726932162,37.5850815146316,1141062000,홍제1동,1141011100
199018,126.939137183559,37.58465743199,1141062000,홍제1동,1141011100
199019,126.939454012066,37.5850202446138,1141062000,홍제1동,1141011100
199021,127.017812694376,37.5872920463973,1129061000,보문동,1129013100
199023,127.135610039823,37.5319485550884,1174066000,성내3동,1174010800
199041,127.131561694363,37.5525908778419,1174057000,암사1동,1174010700
199043,127.034676487335,37.509385877882,1168053100,논현2동,1168010800
199044,127.086014782284,37.4917776040611,1168073000,일원1동,1168011400
199046,126.848950201397,37.5421393138551,1150059000,화곡본동,1150010300
199050,127.120733186524,37.5281404922631,1174064000,성내1동,1174010800
199051,127.127047636122,37.5257973914332,1174064000,성내1동,1174010800
199052,127.129534049301,37.5482115672759,1174061000,천호2동,1174010900
199053,127.140480170036,37.5361720672651,1174068500,길동,1174010500
199054,126.811182166969,37.5670403142104,1150064000,방화2동,1150010900
199055,126.832626200415,37.5519423268888,1150061100,발산1동,1150010600
199056,126.946415619146,37.5019442599627,1159054000,상도2동,1159010200
199058,126.897165188532,37.5236207089399,1156055000,당산1동,1156011100
199059,126.89372342517,37.5254046192884,1156055000,당산1동,1156011300
199062,127.143958337192,37.5357029625761,1174068500,길동,1174010500
199063,127.136363570593,37.5518477832318,1174057000,암사1동,1174010700
199064,127.142260726362,37.5517182898173,1174053000,명일1동,1174010100
199083,126.930985004231,37.6223588432013,1138053000,불광2동,1138010300
199084,126.930208989202,37.6247501470058,1138053000,불광2동,1138010300
199085,126.930498506104,37.623435958097,1138053000,불광2동,1138010300
199086,126.932312792011,37.6225038603711,1138053000,불광2동,1138010300
199087,126.932785254231,37.6218830799125,1138053000,불광2동,1138010300
199088,126.930847967212,37.6223314630594,1138053000,불광2동,1138010300
199089,127.16405097453,37.562479097782,1174056000,고덕2동,1174010200
199090,127.125427572942,37.5267055306176,1174064000,성내1동,1174010800
199091,127.137096891582,37.5478282134221,1174060000,천호1동,1174010900
199092,126.924387542044,37.5632719974413,1144071000,연남동,1144012400
199093,126.923924275821,37.5641617939605,1144071000,연남동,1144012400
199094,126.865768057333,37.5373962250827,1147054000,목4동,1147010200
199095,127.082082102742,37.528990707979,1121583000,자양2동,1121510500
199096,127.074405986637,37.5543634359771,1121573000,군자동,1121510900
199097,126.983630391876,37.5465923794887,1117051000,후암동,1117010100
199098,126.972696344565,37.5495998734857,1117053000,남영동,1117010400
199100,127.081056366363,37.5400075004472,1121582000,자양1동,1121510500
199101,127.062125739838,37.5358358133848,1121584700,자양4동,1121510500
199102,127.006232552339,37.5375654228749,1117068500,한남동,1117013100
199103,126.973947651189,37.5335314564518,1117062500,한강로동,1117012400
199104,126.984761348291,37.5436375237217,1117052000,용산2가동,1117010200
199121,126.931813681308,37.5877881628049,1141068500,홍은2동,1141011800
199122,126.92690433547,37.5855006677019,1141068500,홍은2동,1141011800
199123,126.926154037617,37.5833197074907,1141068500,홍은2동,1141011800
199145,126.935980080069,37.5853560136854,1141062000,홍제1동,1141011100
199146,126.938407391128,37.5838233645272,1141062000,홍제1동,1141011100
199148,126.938065639922,37.5836278503894,1141062000,홍제1동,1141011100
199149,126.9400388815,37.5841923503419,1141062000,홍제1동,1141011100
199150,126.95204947944,37.5819153538654,1141065500,홍제2동,1141011100
199151,126.95204947944,37.5819153538654,1141065500,홍제2동,1141011100
199153,127.050958315878,37.5108466311006,1168059000,삼성2동,1168010500
199154,127.036583784707,37.4966959900212,1168064000,역삼1동,1168010100
199155,127.0346504513,37.5137419710818,1168053100,논현2동,1168010800
199157,127.049716279648,37.5374115027043,1120065000,성수1가1동,1120011400
199158,127.048073199045,37.5448551617595,1120065000,성수1가1동,1120011400
199160,126.854102314675,37.5262133162089,1147065000,신정4동,1147010100
199161,126.828906206676,37.5369618630948,1147060000,신월5동,1147010300
199162,126.869493388841,37.5348643561328,1147054000,목4동,1147010200
199163,126.853485635228,37.5273767365236,1147065000,신정4동,1147010100
199164,126.96739859216,37.5398837755665,1117056000,원효로1동,1117011200
199166,126.959400625247,37.538161738003,1117059000,용문동,1117012100
199167,126.883035027658,37.4904396906466,1153053000,구로2동,1153010200
199168,126.829806072937,37.4904790676496,1153078000,오류2동,1153010800
199169,126.852645134347,37.487470935079,1153076000,개봉3동,1153010700
199170,127.085678093373,37.5438661915983,1121585000,구의1동,1121510300
199171,127.085528272572,37.5384158834921,1121585000,구의1동,1121510300
199175,126.966592115242,37.5389995790124,1117056000,원효로1동,1117011200
199176,126.979556055384,37.5482930104145,1117051000,후암동,1117010100
199177,127.082949121819,37.5424429394439,1121585000,구의1동,1121510300
199178,127.081509894944,37.5427314505496,1121585000,구의1동,1121510300
199179,127.096536001514,37.5505678209806,1121586000,구의2동,1121510300
199180,127.029843833871,37.553509591019,1120058000,응봉동,1120010800
199181,127.020684026232,37.5575328834761,1120059000,금호1가동,1120010900
199182,127.024472112816,37.5567049534128,1120059000,금호1가동,1120010900
199183,127.021963962153,37.5522119004013,1120061500,금호2.3가동,1120011000
199184,126.929247082826,37.6132191834848,1138052000,불광1동,1138010300
199185,126.928611712838,37.6127209145039,1138052000,불광1동,1138010300
199186,126.929151302848,37.6129396393423,1138052000,불광1동,1138010300
199189,126.852479642806,37.4937732709694,1153075000,개봉2동,1153010700
199190,126.840012134302,37.4902083410184,1153078000,오류2동,1153010800
199191,126.852471015242,37.4867760411473,1153076000,개봉3동,1153010700
199192,127.087607864075,37.5056630089388,1171065000,잠실본동,1171010100
199194,127.117137845531,37.5151126460177,1171056200,방이2동,1171011100
199195,126.881695501017,37.4858752948366,1153059500,가리봉동,1153010300
199196,126.900715552946,37.4473753151454,1154567000,시흥1동,1154510300
199197,126.906691955653,37.4488592886118,1154571000,시흥5동,1154510300
199198,127.019599985714,37.5789951456821,1129061000,보문동,1129012800
199199,127.016139494169,37.6040130671952,1129062000,정릉1동,1129013300
199200,127.013768235181,37.6096387874168,1129063000,정릉2동,1129013300
199201,127.003534977684,37.6106832435893,1129064000,정릉3동,1129013300
199260,126.932636400877,37.6158695323002,1138052000,불광1동,1138010300
199262,126.931743985131,37.6136412355672,1138052000,불광1동,1138010300
199263,126.931497344604,37.6133474604705,1138052000,불광1동,1138010300
199264,126.932436244498,37.6147621032245,1138052000,불광1동,1138010300
199265,126.919020662504,37.5815477310685,1141072000,북가좌2동,1141011900
199266,126.915875762408,37.5798025597561,1141072000,북가좌2동,1141011900
199267,126.911529717125,37.5822110717794,1141072000,북가좌2동,1141011900
199271,126.931686837533,37.6163110112398,1138052000,불광1동,1138010300
199272,126.932210289789,37.6160038959295,1138052000,불광1동,1138010300
199273,126.931627262806,37.6159367062415,1138052000,불광1동,1138010300
199274,126.93170316315,37.6167895354855,1138052000,불광1동,1138010300
199275,126.93255857732,37.6156304556651,1138052000,불광1동,1138010300
199276,126.906280416276,37.5774470716547,1141071000,북가좌1동,1141011900
199277,126.923632680447,37.5819255280161,1141070000,남가좌2동,1141012000
199278,126.840430636771,37.4897770544764,1153078000,오류2동,1153010800
199279,126.855002269674,37.4872033690488,1153076000,개봉3동,1153010700
199280,126.881165684297,37.4920005316285,1153053000,구로2동,1153010200
199303,126.949639814477,37.5821293274892,1141062000,홍제1동,1141011100
199304,126.949639814477,37.5821293274892,1141062000,홍제1동,1141011100
199306,127.044151609092,37.4970371380573,1168065000,역삼2동,1168010100
199307,127.03458916846,37.4968772426818,1168064000,역삼1동,1168010100
199308,127.118096286762,37.5141332019444,1171056200,방이2동,1171011100
199309,126.897697865198,37.4739054658235,1154561000,독산1동,1154510200
199311,126.937105491683,37.5206933527238,1156054000,여의동,1156011000
199322,126.841309239531,37.5314938935182,1150054000,화곡1동,1150010300
199341,126.848306644775,37.5439534607245,1150059000,화곡본동,1150010300
199342,126.809837003528,37.5689567327267,1150064000,방화2동,1150010900
199343,126.924176772146,37.6179793792751,1138052000,불광1동,1138010300
199344,126.923973156911,37.6178281526,1138052000,불광1동,1138010300
199346,126.893991472612,37.4754548184871,1154551000,가산동,1154510100
199347,126.906378787951,37.4601107982967,1154570000,시흥4동,1154510300
199348,126.912334101824,37.4538029631644,1154571000,시흥5동,1154510300
199360,126.924837849747,37.617146748744,1138052000,불광1동,1138010300
199361,126.924634914955,37.6176689220353,1138052000,불광1동,1138010300
199376,126.888664700478,37.4716940604088,1154561000,독산1동,1154510200
199377,126.90462125325,37.4516867276594,1154567000,시흥1동,1154510300
199378,126.903836388842,37.4577486458001,1154567000,시흥1동,1154510300
199379,126.925984150232,37.6181341451823,1138052000,불광1동,1138010300
199380,126.923104827681,37.6208152650561,1138053000,불광2동,1138010300
199381,126.922506141154,37.6212923967262,1138053000,불광2동,1138010300
199382,126.924240938588,37.6193746901424,1138052000,불광1동,1138010300
199383,126.925986754797,37.6182490227668,1138052000,불광1동,1138010300
199385,126.859496460344,37.5457925480247,1150053000,등촌2동,1150010200
199387,127.144719693734,37.4980472330886,1171053100,거여1동,1171011300
199388,127.116383892209,37.514564500066,1171056200,방이2동,1171011100
199389,127.103380428109,37.5001769214315,1171060000,석촌동,1171010500
199390,126.86637042043,37.5507240312499,1150051000,염창동,1150010100
199391,126.84025997281,37.5348516777638,1150054000,화곡1동,1150010300
199392,126.825743447651,37.4995096928556,1153079000,수궁동,1153010900
199394,126.942973546609,37.5020771686333,1159054000,상도2동,1159010200
199395,126.925556527478,37.4966690991581,1159068000,신대방2동,1159010900
199397,126.844628004525,37.5253835735743,1147057000,신월2동,1147010300
199398,126.849500290286,37.5173944807361,1147064000,신정3동,1147010100
199400,127.005179120522,37.5827778596934,1111064000,이화동,1111016800
199401,127.00878770326,37.5787275891108,1111068000,창신2동,1111017400
199419,126.959728996296,37.5997303883535,1111055000,부암동,1111018500
199463,126.931333818847,37.6138149785081,1138052000,불광1동,1138010300
199464,126.931194277037,37.6140644710524,1138052000,불광1동,1138010300
199465,126.930888735741,37.6137766068728,1138052000,불광1동,1138010300
