대지위치,gu_name,hdong_code,hdong_name,SYDATE,total_area,total_units,PNU,lng,lat
서울특별시 구로구 궁동 175-5,구로구,11170690,수궁동,2008-12-24,373.0,8.0,1153010900001750005,126.831179092356,37.4958275179993
서울특별시 송파구 오금동 63-8,송파구,11240600,오금동,2022-11-21,336.7,12.0,1171011200000630008,127.134763053821,37.5018610737106
서울특별시 강북구 미아동 129-8,강북구,11090710,송중동,2022-11-23,377.9,10.0,1130510100001290008,127.030661083602,37.6231786327381
서울특별시 서초구 서초동 1360-24,서초구,11220520,서초2동,2001-12-10,277.9,13.0,1165010800013600024,127.031750292078,37.4864756394687
서울특별시 서초구 서초동 1490-1,서초구,11220530,서초3동,2002-04-06,892.8,19.0,1165010800014900001,127.00231260713,37.482876750165
서울특별시 서초구 서초동 1505-3,서초구,11220530,서초3동,1986-12-13,0.0,6.0,1165010800015050003,127.005026468708,37.4894928594653
서울특별시 서초구 서초동 1469-11,서초구,11220530,서초3동,2002-10-25,316.9,8.0,1165010800014690011,127.008775502929,37.4804508407735
서울특별시 서초구 서초동 1491-32,서초구,11220530,서초3동,2002-11-27,0.0,4.0,1165010800014910032,127.003007301901,37.4836435830171
서울특별시 동작구 본동 47-20,동작구,11200720,노량진1동,2008-05-06,186.2,6.0,1159010400000470020,126.955668535521,37.5118495089819
서울특별시 동작구 상도동 279-212,동작구,11200560,상도4동,2008-05-15,264.69,7.0,1159010200002790212,126.937417606112,37.4968326629917
서울특별시 동작구 사당동 175-4,동작구,11200650,사당3동,2008-05-27,165.0,7.0,1159010700001750004,126.970001055422,37.4912368421349
서울특별시 강서구 화곡동 362-109,강서구,11160730,화곡1동,1991-07-31,207.83,8.0,1150010300003620109,126.840099314018,37.5338434215854
서울특별시 강서구 화곡동 409-197,강서구,11160630,화곡8동,2000-08-21,318.0,10.0,1150010300004090197,126.846916726823,37.5379329034297
서울특별시 강서구 화곡동 46-158,강서구,11160550,화곡본동,1992-03-12,208.0,9.0,1150010300000460158,126.847938135168,37.5438227924606
서울특별시 동작구 신대방동 366-16,동작구,11200700,신대방2동,2008-06-11,205.0,7.0,1159010900003660016,126.923723476765,37.496174989206
서울특별시 동작구 상도동 56-31,동작구,11200530,상도1동,2008-06-25,360.94,13.0,1159010200000560031,126.953260710952,37.501134189051
서울특별시 동작구 상도동 56-187,동작구,11200530,상도1동,2008-06-27,195.34,6.0,1159010200000560187,126.953117915292,37.5010723234637
서울특별시 동작구 사당동 437-44,동작구,11200630,사당1동,2008-07-01,132.0,5.0,1159010700004370044,126.974880926904,37.4785644862416
서울특별시 서초구 서초동 1360-16,서초구,11220520,서초2동,1986-11-27,0.0,6.0,1165010800013600016,127.031871697947,37.4866700443373
서울특별시 서초구 서초동 1571-7,서초구,11220530,서초3동,2000-12-15,208.9,5.0,1165010800015710007,127.011871996669,37.4918976996372
서울특별시 송파구 석촌동 214-17,송파구,11240630,석촌동,2022-03-07,263.6,15.0,1171010500002140017,127.098629014891,37.5009936910777
서울특별시 송파구 가락동 129-11,송파구,11240670,가락2동,2022-03-29,177.9,8.0,1171010700001290011,127.124787242301,37.4952400896751
서울특별시 송파구 송파동 106-3,송파구,11240610,송파1동,2022-05-02,182.6,9.0,1171010400001060003,127.112063227765,37.5039525055286
서울특별시 광진구 중곡동 289-11,광진구,11050580,중곡4동,2011-07-22,171.6,7.0,1121510100002890011,127.086607508527,37.5694461754036
서울특별시 광진구 중곡동 693-6,광진구,11050570,중곡3동,2017-12-08,175.5,7.0,1121510100006930006,127.080985288058,37.5682261638222
서울특별시 광진구 중곡동 18-129,광진구,11050580,중곡4동,2018-02-01,208.6,8.0,1121510100000180129,127.088165939924,37.5644263861895
서울특별시 광진구 중곡동 194-32,광진구,11050570,중곡3동,2019-01-07,189.33,9.0,1121510100001940032,127.085485872773,37.5697508085021
서울특별시 강서구 화곡동 368-5,강서구,11160730,화곡1동,2001-10-18,250.2,9.0,1150010300003680005,126.840169499896,37.5370061159788
서울특별시 강서구 공항동 55-86,강서구,11160690,공항동,2002-12-26,145.0,3.0,1150010800000550086,126.811442651438,37.5589887164253
서울특별시 강서구 화곡동 855-24,강서구,11160570,화곡2동,2003-03-18,317.3,12.0,1150010300008550024,126.854514358574,37.5298688254857
서울특별시 관악구 봉천동 1618-24,관악구,11210580,낙성대동,2004-01-20,757.5,18.0,1162010100016180024,126.956227434423,37.4773013291658
서울특별시 관악구 봉천동 871-6,관악구,11210610,중앙동,1993-03-27,357.2,10.0,1162010100008710006,126.951436880227,37.4833304515295
서울특별시 관악구 신림동 596-25,관악구,11210830,미성동,1991-10-10,0.0,6.0,1162010200005960025,126.918768695264,37.4767641549806
서울특별시 송파구 잠실동 317-3,송파구,11240710,잠실본동,2003-09-15,170.5,7.0,1171010100003170003,127.083440964012,37.5042172996695
서울특별시 송파구 삼전동 175-4,송파구,11240640,삼전동,1992-12-17,240.3,10.0,1171010600001750004,127.095214551385,37.5003563279469
서울특별시 송파구 방이동 134-4,송파구,11240570,방이1동,2005-05-04,236.6,6.0,1171011100001340004,127.119463651889,37.5102098476689
서울특별시 관악구 봉천동 1690-158,관악구,11210570,행운동,2006-08-24,263.96,7.0,1162010100016900158,126.966958298157,37.4760532247257
서울특별시 관악구 신림동 610-26,관악구,11210810,난곡동,1993-06-24,165.0,4.0,1162010200006100026,126.922394638582,37.4760529024701
서울특별시 관악구 봉천동 180-233,관악구,11210620,인헌동,1995-12-15,248.0,6.0,1162010100001800233,126.969373089395,37.4692052061028
서울특별시 관악구 봉천동 900-57,관악구,11210780,은천동,2000-06-02,176.2,6.0,1162010100009000057,126.944654420555,37.4852521131703
서울특별시 동대문구 용두동 138-151,동대문구,11060810,용신동,2009-08-20,,8.0,1123010200001380151,127.031353742141,37.5802173300196
서울특별시 송파구 문정동 107-11,송파구,11240810,장지동,1993-08-13,240.5,10.0,1171010800001070011,127.13082443753,37.4871741421887
서울특별시 관악구 신림동 675-122,관악구,11210710,난향동,2003-06-11,181.0,4.0,1162010200006750122,126.916748007552,37.4635703338995
서울특별시 강동구 상일동 298-7,강동구,11250760,상일동,1986-10-28,0.0,6.0,1174010300002980007,127.172314276858,37.5481159824104
서울특별시 강동구 성내동 405-33,강동구,11250670,성내3동,2004-07-14,171.9,5.0,1174010800004050033,127.134236829544,37.5310328151649
서울특별시 금천구 시흥동 945-21,금천구,11180590,시흥3동,2002-05-17,161.0,4.0,1154510300009450021,126.906525664984,37.4426312576228
서울특별시 금천구 독산동 879-6,금천구,11180540,독산3동,1975-11-26,0.0,6.0,1154510200008790006,126.905816932841,37.479290881866
서울특별시 영등포구 대림동 926-6,영등포구,11190700,대림1동,2001-09-10,190.0,8.0,1156013300009260006,126.904935940351,37.4942254622521
서울특별시 은평구 응암동 749-26,은평구,11120730,응암3동,2009-04-21,179.0,5.0,1138010700007490026,126.91923682033,37.5876987778259
서울특별시 동대문구 이문동 120-33,동대문구,11060890,이문1동,1986-09-08,198.05,6.0,1123011000001200033,127.065231794079,37.5975300945162
서울특별시 성북구 성북동 29-14,성북구,11080810,성북동,2006-12-19,246.58,8.0,1129010100000290014,126.995896921076,37.5963245934303
서울특별시 동대문구 이문동 225-1,동대문구,11060900,이문2동,2003-07-09,0.0,0.0,1123011000002250001,127.062988910923,37.604786899292
서울특별시 양천구 목동 405-468,양천구,11150510,목1동,1989-09-12,0.0,4.0,1147010200004050468,126.873641883929,37.523515713433
서울특별시 양천구 목동 951,양천구,11150540,목4동,2004-11-24,0.0,0.0,1147010200009510000,126.867853783085,37.5336815016774
서울특별시 양천구 신월동 953-3,양천구,11150630,신월7동,1988-12-26,0.0,8.0,1147010300009530003,126.833511594804,37.52101379553
서울특별시 영등포구 신길동 187-37,영등포구,11190730,영등포본동,2001-03-05,151.6,5.0,1156013200001870037,126.914319143262,37.5149280979652
서울특별시 영등포구 신길동 436-29,영등포구,11190670,신길5동,2002-12-23,296.0,8.0,1156013200004360029,126.904734262184,37.4980967440374
서울특별시 양천구 목동 318-57,양천구,11150530,목3동,1997-06-18,236.4,9.0,1147010200003180057,126.86516938421,37.5426215195463
서울특별시 양천구 신월동 983-5,양천구,11150630,신월7동,1986-12-31,0.0,6.0,1147010300009830005,126.836396221477,37.5168006853485
서울특별시 양천구 신월동 972-7,양천구,11150630,신월7동,1987-12-23,0.0,8.0,1147010300009720007,126.835037561403,37.5206202166252
서울특별시 서대문구 북가좌동 321-2,서대문구,11130720,북가좌2동,2002-04-25,188.5,8.0,1141011900003210002,126.909304429807,37.5809618676166
서울특별시 서대문구 북가좌동 325-35,서대문구,11130720,북가좌2동,2003-01-09,235.2,9.0,1141011900003250035,126.911479243884,37.5819072190011
서울특별시 서대문구 북가좌동 380-10,서대문구,11130710,북가좌1동,2006-06-14,169.8,7.0,1141011900003800010,126.906294042474,37.5766913286834
서울특별시 서대문구 북가좌동 380-21,서대문구,11130710,북가좌1동,1992-06-20,127.4,5.0,1141011900003800021,126.906928107675,37.576508297794
서울특별시 서대문구 북가좌동 381-2,서대문구,11130710,북가좌1동,1986-04-08,0.0,4.0,1141011900003810002,126.905978414595,37.5766100783522
서울특별시 관악구 봉천동 180-60,관악구,11210620,인헌동,2002-10-07,248.0,8.0,1162010100001800060,126.965469870713,37.4705704225901
서울특별시 관악구 봉천동 1510-26,관악구,11210580,낙성대동,1997-02-10,357.0,10.0,1162010100015100026,126.961812999086,37.4738453709281
서울특별시 관악구 신림동 610-221,관악구,11210810,난곡동,1986-10-24,0.0,6.0,1162010200006100221,126.92471425062,37.4747200979526
서울특별시 관악구 봉천동 195-29,관악구,11210620,인헌동,1990-03-27,0.0,6.0,1162010100001950029,126.963217983701,37.4754667335369
서울특별시 관악구 신림동 1454-17,관악구,11210690,신림동,1998-03-27,328.3,8.0,1162010200014540017,126.924710740413,37.4881348547638
서울특별시 양천구 목동 790-4,양천구,11150540,목4동,2001-12-08,225.6,8.0,1147010200007900004,126.86549988333,37.533185366366
서울특별시 양천구 목동 318-120,양천구,11150530,목3동,1998-01-15,483.0,11.0,1147010200003180120,126.867207014771,37.5427742953563
서울특별시 서대문구 북가좌동 380-2,서대문구,11130710,북가좌1동,1996-05-20,178.8,7.0,1141011900003800002,126.906166130021,37.5769542272458
서울특별시 서대문구 북가좌동 380-4,서대문구,11130710,북가좌1동,1987-03-09,0.0,6.0,1141011900003800004,126.906158877344,37.5767797890316
서울특별시 양천구 목동 601-2,양천구,11150530,목3동,1976-09-06,0.0,7.0,1147010200006010002,126.868293249179,37.5486529954954
서울특별시 양천구 목동 545-44,양천구,11150520,목2동,1986-10-24,0.0,6.0,1147010200005450044,126.872386414701,37.5435067519831
서울특별시 강서구 등촌동 645-16,강서구,11160520,등촌1동,2013-11-08,261.4,10.0,1150010200006450016,126.862465835217,37.5541188309483
서울특별시 강서구 방화동 250-45,강서구,11160700,방화1동,2014-02-14,381.0,12.0,1150010900002500045,126.814078187424,37.5689843010692
서울특별시 양천구 신정동 959-7,양천구,11150720,신정4동,2002-04-03,122.8,7.0,1147010100009590007,126.85740249851,37.5230132049126
서울특별시 양천구 신월동 1015-11,양천구,11150620,신월6동,1989-03-15,0.0,8.0,1147010300010150011,126.839778979586,37.5148157281179
서울특별시 양천구 신월동 124-5,양천구,11150570,신월1동,2003-01-20,277.5,12.0,1147010300001240005,126.834756089921,37.5308903359633
서울특별시 양천구 목동 524-4,양천구,11150520,목2동,1995-02-22,340.5,11.0,1147010200005240004,126.875581729111,37.5455272278311
서울특별시 양천구 신월동 477-10,양천구,11150580,신월2동,1986-07-04,0.0,6.0,1147010300004770010,126.847690488044,37.5255503736501
서울특별시 강서구 화곡동 1056-11,강서구,11160740,우장산동,2012-09-28,143.0,5.0,1150010300010560011,126.840769176852,37.5440264292807
서울특별시 마포구 망원동 461-12,마포구,11140690,망원1동,2010-07-29,256.6,9.0,1144012300004610012,126.899552803752,37.5544120891965
서울특별시 서초구 서초동 1603-10,서초구,11220510,서초1동,2001-05-19,286.2,10.0,1165010800016030010,127.016625180593,37.4856635937941
서울특별시 서초구 서초동 1647-11,서초구,11220510,서초1동,1986-08-14,0.0,6.0,1165010800016470011,127.021915150817,37.4909813805923
서울특별시 강남구 역삼동 663-26,강남구,11230640,역삼1동,2004-11-25,392.8,10.0,1168010100006630026,127.039173354942,37.505657915816
서울특별시 마포구 합정동 441-28,마포구,11140680,합정동,2015-06-30,185.4,15.0,1144012200004410028,126.906028194719,37.5521246516069
서울특별시 강서구 화곡동 98-121,강서구,11160550,화곡본동,2001-06-21,245.0,9.0,1150010300000980121,126.844951618647,37.5404890875126
서울특별시 강서구 화곡동 111-94,강서구,11160740,우장산동,1994-11-01,326.9,14.0,1150010300001110094,126.843611622176,37.5453964118533
서울특별시 은평구 대조동 172-90,은평구,11120580,대조동,2011-07-06,181.9,8.0,1138010600001720090,126.920922670703,37.6106216641627
서울특별시 은평구 갈현동 13-6,은평구,11120550,갈현1동,2008-05-14,357.0,8.0,1138010400000130006,126.916383796562,37.6292235676381
서울특별시 마포구 창전동 106-2,마포구,11140760,서강동,2022-06-08,,16.0,1144011400001060002,126.931365679069,37.5490324829596
서울특별시 마포구 연남동 561-57,마포구,11140710,연남동,2016-07-03,178.02,6.0,1144012400005610057,126.921173798817,37.5616260276579
서울특별시 송파구 가락동 148-7,송파구,11240670,가락2동,2008-10-07,177.6,7.0,1171010700001480007,127.126038315472,37.4963422238525
서울특별시 송파구 송파동 105-1,송파구,11240610,송파1동,2011-08-31,168.1,6.0,1171010400001050001,127.112957547291,37.5041512263594
서울특별시 송파구 삼전동 6-3,송파구,11240640,삼전동,2008-10-15,208.9,8.0,1171010600000060003,127.089981721558,37.5056028394063
서울특별시 광진구 중곡동 85-19,광진구,11050580,중곡4동,2013-08-22,152.4,7.0,1121510100000850019,127.091388589521,37.5579335174422
서울특별시 광진구 중곡동 176-19,광진구,11050580,중곡4동,2014-01-21,333.64,12.0,1121510100001760019,127.088936546203,37.567402878406
서울특별시 광진구 자양동 13-5,광진구,11050670,자양4동,2014-03-13,181.5,10.0,1121510500000130005,127.065272064427,37.5401477446636
서울특별시 광진구 구의동 643-7,광진구,11050600,구의1동,2014-12-18,251.0,8.0,1121510300006430007,127.082382669961,37.5432614433773
서울특별시 강서구 등촌동 690,강서구,11160540,등촌3동,1995-05-20,0.0,0.0,1150010200006900000,126.843320785923,37.5615692841393
서울특별시 금천구 독산동 299-20,금천구,11180520,독산1동,2016-07-07,196.7,8.0,1154510200002990020,126.894700760627,37.4713478391601
서울특별시 금천구 시흥동 789-15,금천구,11180600,시흥4동,2016-11-25,142.7,8.0,1154510300007890015,126.905036625215,37.4623853226052
서울특별시 금천구 독산동 1147,금천구,11180520,독산1동,2016-11-30,,,1154510200011470000,126.894460446767,37.4597520638139
서울특별시 금천구 시흥동 924-28,금천구,11180610,시흥5동,2017-02-07,265.0,10.0,1154510300009240028,126.907584523265,37.4484044373972
서울특별시 강동구 성내동 464-10,강동구,11250650,성내1동,2001-11-26,264.5,8.0,1174010800004640010,127.125616336961,37.5270806872004
서울특별시 강동구 천호동 292-13,강동구,11250730,천호2동,2005-12-07,171.8,6.0,1174010900002920013,127.133019541401,37.5472444350745
서울특별시 송파구 송파동 163-4,송파구,11240620,송파2동,2003-06-03,206.7,8.0,1171010400001630004,127.116527501347,37.503259547921
서울특별시 송파구 석촌동 154-9,송파구,11240630,석촌동,2003-05-14,188.4,8.0,1171010500001540009,127.102329452375,37.5056227016586
서울특별시 성동구 마장동 778-18,성동구,11040540,마장동,1997-06-19,313.5,9.0,1120010500007780018,127.04578351135,37.5665819152349
서울특별시 광진구 중곡동 29-11,광진구,11050570,중곡3동,2003-03-24,219.5,7.0,1121510100000290011,127.08583829478,37.5666345501782
서울특별시 광진구 중곡동 29-33,광진구,11050570,중곡3동,2001-07-21,239.82,8.0,1121510100000290033,127.085696435037,37.5671991269969
서울특별시 양천구 목동 42-20,양천구,11150520,목2동,2010-06-04,250.0,6.0,1147010200000420020,126.871261450556,37.5427682434566
서울특별시 마포구 성산동 30-17,마포구,11140720,성산1동,2015-10-15,278.0,13.0,1144012500000300017,126.910321842072,37.5609667731166
서울특별시 마포구 망원동 439-10,마포구,11140700,망원2동,2016-07-01,,11.0,1144012300004390010,126.899277071338,37.5597435042564
서울특별시 동작구 사당동 419-56,동작구,11200630,사당1동,2008-04-14,254.14,7.0,1159010700004190056,126.976147020617,37.4786748519652
서울특별시 강남구 삼성동 117-12,강남구,11230590,삼성2동,2001-12-31,215.0,12.0,1168010500001170012,127.052110733198,37.5119575171025
서울특별시 강남구 역삼동 687-1,강남구,11230640,역삼1동,2001-07-04,403.2,6.0,1168010100006870001,127.040358569206,37.5078679524757
서울특별시 강남구 대치동 970-1,강남구,11230790,대치2동,2007-05-17,457.7,9.0,1168010600009700001,127.062182722189,37.5030698177363
서울특별시 영등포구 양평동6가 86,영등포구,11190620,양평2동,1980-07-14,0.0,8.0,1156013000000860000,126.889282733805,37.5438275296205
서울특별시 마포구 연남동 229-72,마포구,11140710,연남동,2016-03-15,302.41,12.0,1144012400002290072,126.924287371531,37.5633854587717
서울특별시 영등포구 양평동6가 10-11,영등포구,11190620,양평2동,2016-06-23,330.0,16.0,1156013000000100011,126.890198547842,37.5414052375535
서울특별시 영등포구 대림동 751-21,영등포구,11190720,대림3동,2016-07-01,178.0,7.0,1156013300007510021,126.902917842597,37.4972393094465
서울특별시 영등포구 신길동 39-1,영등포구,11190730,영등포본동,1993-08-30,222.34,9.0,1156013200000390001,126.915361986442,37.516475151985
서울특별시 영등포구 신길동 4492,영등포구,11190680,신길6동,1993-09-07,306.0,9.0,1156013200044920000,126.912783267505,37.4970741016714
서울특별시 영등포구 대림동 742-19,영등포구,11190720,대림3동,1986-11-10,0.0,6.0,1156013300007420019,126.896848492397,37.4978555897557
서울특별시 영등포구 신길동 190-165,영등포구,11190730,영등포본동,2003-04-11,197.6,7.0,1156013200001900165,126.910712701201,37.5123440510601
서울특별시 강북구 미아동 324-98,강북구,11090720,송천동,2022-09-07,304.4,8.0,1130510100003240098,127.026104250654,37.6203553132742
서울특별시 광진구 중곡동 290-3,광진구,11050570,중곡3동,2022-08-12,334.9,10.0,1121510100002900003,127.085882965568,37.5696564563975
서울특별시 구로구 고척동 351,구로구,11170610,고척1동,2022-08-31,45595.7,0.0,1153010600003510000,126.859521434189,37.4983267988436
서울특별시 강동구 천호동 362-5,강동구,11250730,천호2동,2016-05-18,287.29,10.0,1174010900003620005,127.127713304524,37.5438556911351
서울특별시 강동구 둔촌동 110-5,강동구,11250710,둔촌2동,2016-05-12,,10.0,1174010600001100005,127.144946603976,37.5267953628328
서울특별시 동작구 상도동 335-58,동작구,11200550,상도3동,2008-10-13,322.7,8.0,1159010200003350058,126.930401780419,37.5023621763809
서울특별시 동작구 사당동 321-25,동작구,11200630,사당1동,2008-10-10,202.0,5.0,1159010700003210025,126.976079163809,37.483000852927
서울특별시 광진구 중곡동 257-46,광진구,11050550,중곡1동,2015-08-12,265.6,7.0,1121510100002570046,127.079145914713,37.5614930068872
서울특별시 광진구 구의동 638-5,광진구,11050600,구의1동,2015-12-17,243.0,13.0,1121510300006380005,127.082615687305,37.5437000672086
서울특별시 동작구 상도동 214-250,동작구,11200560,상도4동,2008-10-01,288.0,8.0,1159010200002140250,126.944999641974,37.4943146086136
서울특별시 동작구 상도동 279-9,동작구,11200560,상도4동,2008-10-13,264.0,8.0,1159010200002790009,126.936763734668,37.4965821953948
서울특별시 강서구 화곡동 1018-5,강서구,11160580,화곡3동,2018-08-14,273.5,10.0,1150010300010180005,126.833498762916,37.5437852955987
서울특별시 강서구 공항동 673-4,강서구,11160690,공항동,2016-08-05,329.8,15.0,1150010800006730004,126.815758948365,37.5555386787801
서울특별시 강서구 화곡동 409-162,강서구,11160630,화곡8동,2016-08-30,205.0,12.0,1150010300004090162,126.84808865814,37.5370059367468
서울특별시 서대문구 남가좌동 346-9,서대문구,11130700,남가좌2동,1986-10-21,0.0,6.0,1141012000003460009,126.922744883455,37.5764252841527
서울특별시 서대문구 남가좌동 377,서대문구,11130700,남가좌2동,2000-12-15,0.0,102.0,1141012000003770000,126.916529880454,37.5777836266316
서울특별시 송파구 송파동 176-2,송파구,11240620,송파2동,1988-10-24,0.0,6.0,1171010400001760002,127.115478266183,37.5023409222437
서울특별시 송파구 송파동 54-6,송파구,11240610,송파1동,2003-02-27,338.9,8.0,1171010400000540006,127.109231684899,37.510493207486
서울특별시 서대문구 남가좌동 376,서대문구,11130700,남가좌2동,1999-05-27,0.0,16.0,1141012000003760000,126.920125943504,37.5749918612212
서울특별시 송파구 방이동 71-6,송파구,11240580,방이2동,2004-09-20,246.7,5.0,1171011100000710006,127.109658994346,37.5122695012601
서울특별시 송파구 풍납동 282-5,송파구,11240520,풍납2동,2003-12-18,179.0,7.0,1171010300002820005,127.112853043888,37.5329169229736
서울특별시 용산구 한남동 726-327,용산구,11030740,한남동,2004-02-26,303.3,8.0,1117013100007260327,127.00279588682,37.5447252593184
서울특별시 용산구 한남동 11-286,용산구,11030740,한남동,1996-09-14,820.0,5.0,1117013100000110286,127.013608189187,37.534894237566
서울특별시 용산구 한남동 568-80,용산구,11030740,한남동,1991-09-30,103.45,6.0,1117013100005680080,127.004349987944,37.5291573656775
서울특별시 용산구 후암동 353-17,용산구,11030510,후암동,1990-12-27,316.7,8.0,1117010100003530017,126.98251185944,37.5492680954198
서울특별시 강서구 방화동 874,강서구,11160710,방화2동,2003-10-28,12070.5,54.0,1150010900008740000,126.808182800069,37.5701011122966
서울특별시 강서구 방화동 874,강서구,11160710,방화2동,2003-10-28,12070.5,103.0,1150010900008740000,126.808182800069,37.5701011122966
서울특별시 강서구 방화동 874,강서구,11160710,방화2동,2003-10-28,12070.5,30.0,1150010900008740000,126.808182800069,37.5701011122966
서울특별시 강서구 등촌동 713,강서구,11160520,등촌1동,2003-10-30,7130.0,0.0,1150010200007130000,126.862401758505,37.5551770674789
서울특별시 동작구 사당동 180-92,동작구,11200650,사당3동,1991-02-20,0.0,8.0,1159010700001800092,126.968022986914,37.4928821933412
서울특별시 동작구 상도동 264-144,동작구,11200560,상도4동,2003-06-23,150.9,4.0,1159010200002640144,126.937211867381,37.4979579107948
서울특별시 동작구 사당동 316-38,동작구,11200630,사당1동,1992-06-26,166.0,9.0,1159010700003160038,126.974070300634,37.4795616383254
서울특별시 구로구 궁동 295,구로구,11170690,수궁동,2022-02-25,,10.0,1153010900002950000,126.830601119706,37.5004852488529
서울특별시 구로구 궁동 155,구로구,11170690,수궁동,2016-04-11,942.0,10.0,1153010900001550000,126.831526020749,37.4992049818241
서울특별시 구로구 오류동 171-8,구로구,11170730,오류2동,2022-07-01,1802.0,49.0,1153010800001710008,126.840081049321,37.48880466571
서울특별시 광진구 중곡동 235-27,광진구,11050550,중곡1동,1989-04-11,0.0,12.0,1121510100002350027,127.07779474295,37.5655209975199
서울특별시 광진구 중곡동 604-3,광진구,11050580,중곡4동,2002-08-02,257.9,7.0,1121510100006040003,127.086670494615,37.5704661457987
서울특별시 강서구 가양동 1495,강서구,11160751,가양1동,1999-02-10,10669.8,24.0,1150010400014950000,126.849068747878,37.5680830400427
서울특별시 동대문구 전농동 126-66,동대문구,11060830,전농1동,1994-11-12,234.0,8.0,1123010400001260066,127.051652354172,37.5831999601847
서울특별시 강서구 가양동 448-1,강서구,11160660,가양3동,1999-03-26,15135.8,0.0,1150010400004480001,126.856971359725,37.5607561619781
서울특별시 동대문구 청량리동 46-18,동대문구,11060800,청량리동,2002-05-31,369.55,16.0,1123010700000460018,127.048166768844,37.5861492130207
서울특별시 성북구 성북동 213-18,성북구,11080810,성북동,1986-12-18,0.0,3.0,1129010100002130018,126.993473012928,37.5923734555124
서울특별시 성북구 동소문동4가 97-1,성북구,11080810,성북동,2002-12-04,214.9,9.0,1129010700000970001,127.008880594111,37.5906678139069
서울특별시 종로구 창신동 197-41,종로구,11010670,창신1동,2016-02-16,369.21,10.0,1111017400001970041,127.013527394466,37.5736513888064
서울특별시 종로구 무악동 88,종로구,11010570,무악동,2015-08-28,,,1111018700000880000,126.959608792807,37.5757370932777
서울특별시 종로구 행촌동 211,종로구,11010580,교남동,2017-06-29,,,1111018100002110000,126.963512514803,37.5720381590497
서울특별시 금천구 시흥동 220-53,금천구,11180610,시흥5동,2019-02-14,,10.0,1154510300002200053,126.912555668631,37.4528883288296
서울특별시 금천구 시흥동 835-29,금천구,11180610,시흥5동,2012-12-27,198.7,7.0,1154510300008350029,126.907246570286,37.4523787229644
서울특별시 성동구 송정동 99-6,성동구,11040690,송정동,2021-05-26,386.8,20.0,1120011800000990006,127.072852216254,37.5585113350819
서울특별시 성동구 용답동 28-10,성동구,11040700,용답동,2021-06-24,330.9,16.0,1120012200000280010,127.052749322146,37.5609254369836
서울특별시 성동구 옥수동 562,성동구,11040730,옥수동,2013-04-15,,,1120011300005620000,127.014877751667,37.5462473140553
서울특별시 성동구 옥수동 562,성동구,11040730,옥수동,2013-04-15,,,1120011300005620000,127.014877751667,37.5462473140553
서울특별시 구로구 구로동 779-40,구로구,11170540,구로3동,2005-08-12,172.0,8.0,1153010200007790040,126.889483072197,37.4875678105952
서울특별시 구로구 구로동 795-11,구로구,11170540,구로3동,1997-05-27,161.0,10.0,1153010200007950011,126.887561256207,37.4854228602485
서울특별시 서대문구 북가좌동 349-29,서대문구,11130710,북가좌1동,1991-12-19,0.0,10.0,1141011900003490029,126.905724561174,37.578443218388
서울특별시 서대문구 북가좌동 350-2,서대문구,11130710,북가좌1동,2003-05-15,286.3,8.0,1141011900003500002,126.904711483936,37.5778927987283
서울특별시 서대문구 북가좌동 347-34,서대문구,11130720,북가좌2동,2002-01-11,163.31,4.0,1141011900003470034,126.907536583492,37.5804465694376
서울특별시 서대문구 북가좌동 348-9,서대문구,11130710,북가좌1동,1989-03-03,0.0,9.0,1141011900003480009,126.906123080721,37.5792332570068
서울특별시 강남구 대치동 901-33,강남구,11230630,대치4동,2002-03-06,256.4,11.0,1168010600009010033,127.054996316633,37.5029900390174
서울특별시 강서구 방화동 246-14,강서구,11160700,방화1동,2018-08-01,364.0,9.0,1150010900002460014,126.815749924256,37.5686250826048
서울특별시 서대문구 남가좌동 3-13,서대문구,11130700,남가좌2동,2002-02-04,192.0,8.0,1141012000000030013,126.922316454643,37.5837843192011
서울특별시 서대문구 남가좌동 3-108,서대문구,11130700,남가좌2동,2002-11-12,139.0,5.0,1141012000000030108,126.92240963394,37.5842183888441
서울특별시 서대문구 남가좌동 3-110,서대문구,11130700,남가좌2동,1992-06-03,165.6,7.0,1141012000000030110,126.922388135588,37.5839879006895
서울특별시 서대문구 남가좌동 5-63,서대문구,11130700,남가좌2동,1986-09-30,0.0,3.0,1141012000000050063,126.921240433793,37.5832602192567
서울특별시 강남구 개포동 1242-6,강남구,11230710,개포4동,1997-02-13,296.9,16.0,1168010300012420006,127.045827669733,37.4800507006803
서울특별시 강남구 논현동 177-20,강남구,11230520,논현1동,1992-06-04,195.6,8.0,1168010800001770020,127.030661277606,37.508769980338
서울특별시 강남구 논현동 271-3,강남구,11230530,논현2동,2003-01-08,259.6,11.0,1168010800002710003,127.040551487635,37.5115708350309
서울특별시 양천구 신월동 98-56,양천구,11150570,신월1동,1986-11-19,0.0,6.0,1147010300000980056,126.83259950115,37.5352888642878
서울특별시 양천구 신월동 481-31,양천구,11150580,신월2동,1994-11-09,412.7,10.0,1147010300004810031,126.84578245467,37.5242937936722
서울특별시 양천구 신정동 281-64,양천구,11150650,신정2동,1991-06-13,196.0,8.0,1147010100002810064,126.872522947779,37.5174746413692
서울특별시 강서구 화곡동 346-143,강서구,11160730,화곡1동,2003-05-27,154.4,4.0,1150010300003460143,126.843465359193,37.5308663410173
