"접수연도","자치구코드","자치구명","법정동코드","법정동명","지번구분","지번구분명","본번","부번","건물명","계약일","물건금액(만원)","건물면적(㎡)","토지면적(㎡)","층","권리구분","취소일","건축년도","건물용도","신고구분","신고한 개업공인중개사 시군구명"
"2026","11620","관악구","10200","신림동","","","","","","20260213","62500","187.9","149.000000","","","","1996","단독다가구","중개거래","서울 관악구"
"2026","11530","구로구","10700","개봉동","1","대지","0346","0023","디자인하우스(346-23)","20260213","31500","61.17","30.000000","5","","","2011","연립다세대","중개거래","서울 금천구"
"2026","11590","동작구","10700","사당동","","","","","","20260213","162000","197.18","119.000000","","","","1992","단독다가구","중개거래","서울 서초구"
"2026","11305","강북구","10300","수유동","","","","","","20260213","58500","234.22","126.000000","","","","1997","단독다가구","중개거래","서울 강북구"
"2026","11470","양천구","10100","신정동","1","대지","0327","0000","목동신시가지13","20260213","230000","70.73","0.000000","10","","","1987","아파트","중개거래","서울 양천구"
"2026","11230","동대문구","10600","장안동","1","대지","0439","0020","르시엘(439-20)","20260213","38500","27.08","15.000000","2","","","2024","연립다세대","직거래",""
"2026","11650","서초구","10700","반포동","1","대지","1343","0000","디에이치반포라클라스","20260213","372000","59.992","0.000000","32","","","2021","아파트","중개거래","서울 서초구"
"2026","11560","영등포구","12200","문래동4가","1","대지","0068","0000","리버뷰신안인스빌2단지","20260213","118500","84.995","0.000000","9","","","2008","아파트","중개거래","서울 영등포구"
"2026","11710","송파구","10100","잠실동","1","대지","0022","0000","리센츠","20260213","349000","84.99","0.000000","9","","","2008","아파트","중개거래","서울 송파구"
"2026","11470","양천구","10200","목동","1","대지","0907","0005","목동가든스위트","20260213","180000","144.16","0.000000","12","","","1999","아파트","중개거래","서울 양천구"
"2026","11470","양천구","10100","신정동","1","대지","0956","0007","목동M타운101동102동103동","20260213","39300","43.84","27.000000","6","","","2016","연립다세대","중개거래","서울 양천구"
"2026","11470","양천구","10100","신정동","1","대지","1295","0000","목동2삼성래미안","20260213","115000","59.92","0.000000","3","","","2001","아파트","중개거래","서울 양천구"
"2026","11290","성북구","10200","성북동1가","","","","","","20260213","253000","278.82","273.000000","","","","1989","단독다가구","중개거래","서울 종로구"
"2026","11470","양천구","10200","목동","1","대지","0961","0000","목동 현대 하이페리온2","20260213","140000","63.979","83.172000","25","","","2006","오피스텔","중개거래","서울 양천구"
"2026","11170","용산구","11500","산천동","1","대지","0204","0000","한강타운","20260213","125000","59.69","0.000000","1","","","2001","아파트","중개거래","서울 용산구"
"2026","11470","양천구","10200","목동","1","대지","0923","0015","목동 굿모닝탑","20260213","161000","112.998","131.608000","10","","","2004","오피스텔","중개거래","서울 양천구"
"2026","11500","강서구","10500","마곡동","1","대지","0735","0000","마곡엠밸리2단지","20260213","152000","84.88","0.000000","7","","","2014","아파트","중개거래","서울 강서구"
"2026","11620","관악구","10100","봉천동","1","대지","0649","0191","한성파크빌리지","20260213","34000","54","33.000000","2","","","2018","연립다세대","중개거래","서울 관악구"
"2026","11620","관악구","10100","봉천동","","","","","","20260213","120000","292.13","141.000000","","","","1995","단독다가구","중개거래","서울 관악구"
"2026","11620","관악구","10200","신림동","","","","","","20260213","126000","299.49","157.000000","","","","2017","단독다가구","중개거래","서울 관악구"
"2026","11710","송파구","10100","잠실동","","","","","","20260213","240000","377.24","175.000000","","","","1996","단독다가구","중개거래","서울 송파구"
"2026","11680","강남구","10800","논현동","","","","","","20260213","750000","650.52","306.000000","","","","1995","단독다가구","중개거래","서울 강남구"
"2026","11500","강서구","10900","방화동","1","대지","0852","0000","마곡중앙하이츠아파트","20260213","66000","59.34","0.000000","4","","","1994","아파트","중개거래","서울 강서구"
"2026","11590","동작구","10200","상도동","1","대지","0279","0116","한백아트빌(279-116)","20260213","74000","58.09","28.000000","1","","","2003","연립다세대","중개거래","서울 동작구"
"2026","11260","중랑구","10400","묵동","1","대지","0388","0000","동구햇살","20260213","68500","84.97","0.000000","3","","","2004","아파트","중개거래","서울 중랑구"
"2026","11380","은평구","10700","응암동","1","대지","0763","0000","모아아파트","20260213","35800","45.02","0.000000","12","","","2016","아파트","중개거래","서울 은평구"
"2026","11545","금천구","10200","독산동","1","대지","1046","0022","한백아트(1046-22)","20260213","31500","29.81","22.000000","6","","","2016","연립다세대","중개거래","서울 금천구"
"2026","11710","송파구","10500","석촌동","1","대지","0293","0015","명민빌리지","20260213","42000","53.54","25.000000","5","","","2002","연립다세대","중개거래","서울 송파구"
"2026","11440","마포구","10500","용강동","1","대지","0380","0000","마포용강삼성래미안","20260213","250000","114.03","0.000000","15","","","2003","아파트","중개거래","서울 마포구"
"2026","11440","마포구","11400","창전동","1","대지","0449","0000","마포웨스트리버태영데시앙","20260213","182000","74.784","0.000000","8","","","2019","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10900","염리동","1","대지","0533","0000","마포자이더센트리지(102동~112동)","20260213","247000","84.866","0.000000","3","","","2022","아파트","중개거래","서울 마포구, 서울 은평구"
"2026","11260","중랑구","10100","면목동","1","대지","0193","0001","면목한신","20260213","45000","44.5","0.000000","12","","","1987","아파트","중개거래","서울 중랑구"
"2026","11350","노원구","10200","월계동","1","대지","0013","0000","미성","20260213","69000","33.28","0.000000","1","","","1986","아파트","중개거래","서울 노원구"
"2026","11440","마포구","12600","중동","1","대지","0392","0000","마포중동현대","20260213","99500","84.9","0.000000","15","","","2001","아파트","중개거래","서울 마포구"
"2026","11440","마포구","10200","공덕동","1","대지","0463","0000","마포현대하이엘","20260213","21000","31.375","41.037000","3","","","2005","오피스텔","중개거래","서울 마포구"
"2026","11230","동대문구","10500","답십리동","1","대지","0498","0005","메트로팰리스","20260213","8800","20.22","28.930000","5","","","2005","오피스텔","중개거래","서울 동대문구"
"2026","11740","강동구","10600","둔촌동","1","대지","0630","0000","둔촌푸르지오","20260213","145700","59.98","0.000000","3","","","2010","아파트","중개거래","서울 강동구"
"2026","11590","동작구","10200","상도동","1","대지","0321","0043","한마음빌B동","20260213","35000","50.24","27.000000","3","","","2003","연립다세대","중개거래","서울 동작구"
"2026","11530","구로구","10700","개봉동","1","대지","0472","0000","두산","20260213","62000","84.96","0.000000","18","","","1997","아파트","중개거래","서울 구로구"
"2026","11530","구로구","10700","개봉동","1","대지","0476","0000","한마을","20260213","108000","123.46","0.000000","3","","","1999","아파트","중개거래","서울 구로구"
"2026","11200","성동구","10700","행당동","1","대지","0345","0000","두산","20260213","109000","59.94","0.000000","16","","","1997","아파트","중개거래","서울 성동구"
"2026","11350","노원구","10400","하계동","1","대지","0354","0000","학여울청구","20260213","79700","84.77","0.000000","1","","","1999","아파트","중개거래","서울 노원구"
"2026","11620","관악구","10100","봉천동","1","대지","1708","0000","두산","20260213","115000","59.92","0.000000","3","","","2000","아파트","중개거래","서울 관악구"
"2026","11350","노원구","10400","하계동","1","대지","0280","0000","미성","20260213","80000","72.17","0.000000","8","","","1989","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10300","공릉동","1","대지","0747","0000","두산힐스빌아파트","20260213","87000","84.9","0.000000","8","","","2000","아파트","중개거래","서울 노원구"
"2026","11290","성북구","13900","석관동","1","대지","0010","0000","두산","20260213","90000","84.9","0.000000","25","","","1998","아파트","중개거래","서울 성북구"
"2026","11290","성북구","13900","석관동","1","대지","0010","0000","두산","20260213","87000","59.97","0.000000","4","","","1998","아파트","중개거래","서울 성북구"
"2026","11530","구로구","10700","개봉동","1","대지","0476","0000","한마을","20260213","84500","59.57","0.000000","20","","","1999","아파트","중개거래","서울 구로구"
"2026","11290","성북구","13800","장위동","1","대지","0246","0367","동호빌라","20260213","64000","55.5","26.000000","2","","","1999","연립다세대","중개거래","서울 성북구"
"2026","11350","노원구","10200","월계동","1","대지","0013","0000","미성","20260213","94500","50.14","0.000000","6","","","1986","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10600","중계동","1","대지","0364","0000","동진신안","20260213","145000","134.74","0.000000","3","","","1993","아파트","중개거래","서울 노원구"
"2026","11320","도봉구","10600","방학동","1","대지","0724","0028","동일스위트빌","20260213","23500","40.48","20.000000","5","","","2015","연립다세대","중개거래","서울 도봉구"
"2026","11650","서초구","10100","방배동","1","대지","1031","0002","방배홈스텔","20260213","29300","39.56","50.768000","2","","","2002","오피스텔","직거래",""
"2026","11380","은평구","10300","불광동","1","대지","0248","0000","라이프미성","20260213","86000","84.65","0.000000","12","","","1988","아파트","중개거래","서울 은평구"
"2026","11440","마포구","11400","창전동","1","대지","0443","0000","해모로","20260213","189000","83.85","0.000000","7","","","2007","아파트","중개거래","서울 마포구"
"2026","11650","서초구","10700","반포동","1","대지","0030","0026","반포리체","20260213","360000","59.994","0.000000","31","","","2010","아파트","중개거래","서울 서초구"
"2026","11470","양천구","10200","목동","1","대지","0615","0003","해오름타운(615-3)","20260213","23300","25.97","17.000000","3","","","2016","연립다세대","중개거래","서울 양천구"
"2026","11530","구로구","11200","항동","1","대지","0246","0000","항동제일풍경채포레스트","20260213","70500","84.661","0.000000","12","","","2020","아파트","중개거래","서울 구로구"
"2026","11740","강동구","10600","둔촌동","1","대지","0098","0008","둔촌동주상복합","20260213","32000","53.09","18.000000","3","","","1997","연립다세대","중개거래","서울 강동구"
"2026","11200","성동구","10700","행당동","1","대지","0346","0000","행당한진타운","20260213","190500","84.71","0.000000","12","","","2000","아파트","중개거래","서울 성동구"
"2026","11305","강북구","10100","미아동","1","대지","0705","0001","한화 포레나 미아","20260213","56001","39.996","0.000000","14","분양권","","0","아파트","중개거래","서울 강북구"
"2026","11740","강동구","10500","길동","1","대지","0365","0001","라인","20260213","61750","59.94","0.000000","1","","","1998","아파트","중개거래","서울 강동구"
"2026","11320","도봉구","10600","방학동","1","대지","0720","0018","방학동삼성래미안1","20260213","82500","84.937","0.000000","2","","","2002","아파트","중개거래","서울 도봉구"
"2026","11620","관악구","10100","봉천동","1","대지","0180","0108","라인맨션4차","20260213","35500","66.85","27.000000","2","","","2002","연립다세대","중개거래","서울 관악구"
"2026","11215","광진구","10100","중곡동","1","대지","0235","0028","청운명가(235-28)","20260213","38000","27.67","16.000000","3","","20260224","2015","연립다세대","중개거래","서울 광진구"
"2026","11290","성북구","10300","돈암동","1","대지","0609","0001","한진(609-1)","20260213","90500","84.87","0.000000","7","","","1998","아파트","중개거래","서울 성북구"
"2026","11470","양천구","10100","신정동","1","대지","1252","0000","현대","20260213","141500","84.84","0.000000","9","","","1995","아파트","중개거래","서울 양천구, 서울 영등포구"
"2026","11530","구로구","10700","개봉동","1","대지","0481","0000","현대","20260213","88000","114.99","0.000000","3","","","2001","아파트","중개거래","서울 구로구"
"2026","11500","강서구","10900","방화동","1","대지","0793","0000","현대","20260213","80000","84.99","0.000000","9","","","1993","아파트","중개거래","서울 강서구"
"2026","11620","관악구","10100","봉천동","1","대지","1000","0000","현대(관악)","20260213","94000","58.59","0.000000","12","","","1992","아파트","중개거래","서울 관악구"
"2026","11230","동대문구","10600","장안동","1","대지","0336","0000","장안현대홈타운(336)","20260213","119500","84.78","0.000000","10","","","2003","아파트","중개거래","서울 동대문구, 서울 중구"
"2026","11710","송파구","10100","잠실동","1","대지","0214","0019","잠실파크","20260213","31200","29.95","20.000000","2","","20260227","2016","연립다세대","중개거래","경기 과천시"
"2026","11350","노원구","10600","중계동","1","대지","0512","0000","중계무지개","20260213","40800","39.82","0.000000","6","","","1991","아파트","중개거래","경기 수원시 권선구, 서울 노원구"
"2026","11350","노원구","10600","중계동","1","대지","0502","0001","중계그린1단지","20260213","70000","59.22","0.000000","8","","","1990","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10600","중계동","1","대지","0502","0001","중계그린1단지","20260213","59990","44.1","0.000000","4","","","1990","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10600","중계동","1","대지","0502","0001","중계그린1단지","20260213","53000","39.91","0.000000","12","","","1990","아파트","중개거래","서울 노원구, 서울 송파구"
"2026","11350","노원구","10600","중계동","1","대지","0359","0001","주공5","20260213","49900","44.94","0.000000","10","","","1992","아파트","중개거래","서울 노원구"
"2026","11500","강서구","10200","등촌동","1","대지","0688","0000","주공3","20260213","60000","58.14","0.000000","7","","","1995","아파트","직거래",""
"2026","11215","광진구","10500","자양동","1","대지","0651","0037","죠이빌","20260213","96000","37.83","25.000000","4","","","2019","연립다세대","중개거래","서울 강남구, 서울 광진구"
"2026","11290","성북구","13500","종암동","1","대지","0104","0001","종암에스케이","20260213","87700","84.72","0.000000","2","","","1999","아파트","중개거래","서울 성북구"
"2026","11470","양천구","10100","신정동","1","대지","0318","0017","제이월드빌","20260213","58000","64.43","80.580000","5","","","2004","오피스텔","중개거래","서울 양천구"
"2026","11680","강남구","10800","논현동","1","대지","0108","0002","제이빌","20260213","75000","75.12","0.000000","3","","","2004","아파트","직거래",""
"2026","11350","노원구","10600","중계동","1","대지","0110","0020","정우파크빌","20260213","23300","51.21","33.000000","2","","","2015","연립다세대","중개거래","서울 노원구"
"2026","11290","성북구","13300","정릉동","1","대지","1014","0000","정릉스카이쌍용아파트","20260213","63000","59.9","0.000000","15","","","1999","아파트","중개거래","서울 성북구"
"2026","11590","동작구","10200","상도동","1","대지","0244","0125","정경연립(244-125)","20260213","60000","55.47","63.000000","3","","","1982","연립다세대","직거래",""
"2026","11740","강동구","10500","길동","1","대지","0475","0000","장인이즈빌","20260213","76500","82.918","0.000000","10","","","2004","아파트","중개거래","서울 강동구"
"2026","11230","동대문구","10600","장안동","1","대지","0336","0000","장안현대홈타운(336)","20260213","130000","112.78","0.000000","5","","","2003","아파트","중개거래","서울 동대문구"
"2026","11290","성북구","13300","정릉동","1","대지","0266","0076","장미원빌라2차","20260213","17000","45.6","27.000000","3","","","1995","연립다세대","중개거래","서울 성북구"
"2026","11290","성북구","10300","돈암동","1","대지","0524","0000","일신건영휴먼빌아파트","20260213","107000","143.51","0.000000","10","","","2005","아파트","중개거래","서울 성북구"
"2026","11230","동대문구","10200","용두동","1","대지","0795","0000","이편한세상청계센트럴포레","20260213","167000","59.96","0.000000","15","","","2021","아파트","중개거래","서울 동대문구, 서울 용산구"
"2026","11710","송파구","10300","풍납동","1","대지","0281","0004","이트리움송파(281-4)","20260213","71250","71.69","0.000000","2","","","2024","아파트","중개거래","서울 송파구"
"2026","11590","동작구","10600","동작동","1","대지","0333","0000","이수힐스테이트","20260213","230000","108.335","0.000000","3","","","2013","아파트","중개거래","서울 동작구"
"2026","11590","동작구","10600","동작동","1","대지","0333","0000","이수힐스테이트","20260213","190000","59.998","0.000000","9","","","2013","아파트","중개거래","서울 동작구"
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","82691","83.84","56.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","82383","83.84","56.000000","3","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","79326","80.73","54.000000","4","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","79624","80.73","54.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","79326","80.73","54.000000","3","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","78420","80.36","54.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","79259","80.36","54.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","79259","80.36","54.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","78963","80.36","54.000000","3","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","76267","77.83","52.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","74455","75.18","50.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","74178","75.18","50.000000","4","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","74178","75.18","50.000000","4","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","74455","75.18","50.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0431","0000","이문월드메르디앙힐트리움더테라스","20260213","74455","75.18","50.000000","2","","","2024","연립다세대","직거래",""
"2026","11230","동대문구","11000","이문동","1","대지","0149","0008","이문아이파크자이","20260213","179000","84.95","0.000000","33","입주권","","0","아파트","중개거래","서울 동대문구, 서울 성북구"
"2026","11590","동작구","10700","사당동","1","대지","1156","0000","이너스내안애","20260213","94000","78.33","0.000000","10","","","2012","아파트","중개거래","서울 동작구"
"2026","11380","은평구","11400","진관동","1","대지","0100","0001","은평헤스티아 2차","20260213","13100","26.23","40.350000","6","","","null","오피스텔","중개거래","서울 은평구"
"2026","11380","은평구","11400","진관동","1","대지","0100","0000","은평헤스티아","20260213","12800","26.23","39.390000","12","","","2015","오피스텔","중개거래","서울 은평구"
"2026","11380","은평구","11400","진관동","1","대지","0092","0000","은평뉴타운 제각말 푸르지오(5-4단지)","20260213","87500","84.89","0.000000","7","","","2010","아파트","중개거래","서울 은평구"
"2026","11380","은평구","11400","진관동","1","대지","0100","0002","은평뉴타운 신한 헤센스마트","20260213","11000","20.04","32.200000","11","","","2017","오피스텔","중개거래","서울 은평구"
"2026","11710","송파구","10700","가락동","1","대지","0092","0003","예일","20260213","163000","253.59","0.000000","7","","20260303","1992","아파트","중개거래","서울 송파구"
"2026","11470","양천구","10100","신정동","1","대지","1293","0000","학마을1단지","20260213","77500","59.98","0.000000","14","","","2000","아파트","중개거래","서울 양천구"
"2026","11260","중랑구","10100","면목동","1","대지","1514","0000","풍림","20260213","48500","59.4","0.000000","6","","","1997","아파트","중개거래","서울 중랑구"
"2026","11380","은평구","11400","진관동","1","대지","0140","0000","폭포동4단지힐스테이트(408~422동)BL3-9","20260213","102500","101.9","0.000000","9","","","2010","아파트","중개거래","서울 은평구"
"2026","11710","송파구","10800","문정동","1","대지","0618","0000","파크하비오","20260213","19500","25.91","32.740000","11","","","null","오피스텔","중개거래","서울 송파구"
"2026","11560","영등포구","11000","여의도동","1","대지","0017","0004","파크라움 여의도","20260213","27000","25.89","41.287000","2","","","2023","오피스텔","중개거래","서울 영등포구"
"2026","11740","강동구","10800","성내동","1","대지","0605","0000","파라디아","20260213","119900","115.49","0.000000","3","","","2010","아파트","중개거래","서울 강동구"
"2026","11350","노원구","10300","공릉동","1","대지","0366","0015","테라파크뷰","20260213","64000","55.2","0.000000","10","","","2022","아파트","직거래",""
"2026","11620","관악구","10100","봉천동","1","대지","0911","0022","태진럭스빌","20260213","33000","39.9","23.000000","3","","","2016","연립다세대","중개거래","서울 관악구"
"2026","11350","노원구","10300","공릉동","1","대지","0758","0000","태릉해링턴플레이스","20260213","118000","84.98","0.000000","2","","","2022","아파트","중개거래","경기 용인시 수지구, 서울 노원구"
"2026","11350","노원구","10300","공릉동","1","대지","0081","0000","태강아파트(아이파크)","20260213","57900","49.6","0.000000","2","","","1999","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10300","공릉동","1","대지","0081","0000","태강아파트(아이파크)","20260213","52800","49.6","0.000000","2","","","1999","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10500","상계동","1","대지","1382","0007","타워그린빌라B","20260213","30500","38.76","18.000000","4","","","1995","연립다세대","중개거래","서울 노원구"
"2026","11560","영등포구","13300","대림동","1","대지","0709","0003","타워 오피스텔","20260213","12500","28.01","33.490000","7","","","2004","오피스텔","중개거래","서울 관악구"
"2026","11530","구로구","10200","구로동","1","대지","0651","0002","퀸즈파크 구일","20260213","12500","17.363","23.537400","11","","","2019","오피스텔","중개거래","서울 구로구"
"2026","11710","송파구","10400","송파동","1","대지","0051","0006","코지움","20260213","27000","30.75","16.000000","4","","","2002","연립다세대","중개거래","서울 송파구"
"2026","11740","강동구","10800","성내동","1","대지","0595","0000","코오롱2","20260213","133000","107.23","0.000000","11","","","2002","아파트","중개거래","서울 강동구"
"2026","11440","마포구","12400","연남동","1","대지","0573","0000","코오롱","20260213","132000","114.88","0.000000","4","","","2003","아파트","중개거래","서울 마포구"
"2026","11290","성북구","13900","석관동","1","대지","0405","0000","코오롱","20260213","78500","114.84","0.000000","6","","","1999","아파트","중개거래","서울 성북구"
"2026","11350","노원구","10500","상계동","1","대지","1281","0000","코오롱","20260213","70000","84.9","0.000000","10","","","1997","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10500","상계동","1","대지","1281","0000","코오롱","20260213","57500","59.94","0.000000","11","","","1997","아파트","중개거래","서울 노원구"
"2026","11215","광진구","10100","중곡동","1","대지","0235","0028","청운명가(235-28)","20260213","38000","27.67","16.000000","3","","","2015","연립다세대","중개거래","서울 광진구"
"2026","11620","관악구","10200","신림동","1","대지","0086","0003","청암두산위브센티움","20260213","77500","84.505","0.000000","9","","","2005","아파트","중개거래","서울 관악구, 서울 동작구"
"2026","11350","노원구","10400","하계동","1","대지","0274","0000","청솔(시영7)","20260213","56000","49.85","0.000000","10","","","1989","아파트","중개거래","서울 노원구"
"2026","11320","도봉구","10700","창동","1","대지","0623","0093","청기와타운103","20260213","15000","43.81","22.000000","4","","","1996","연립다세대","중개거래","서울 도봉구"
"2026","11440","마포구","12300","망원동","1","대지","0476","0035","청기와빌라(씨)","20260213","33300","57.99","28.000000","2","","","1986","연립다세대","중개거래","서울 마포구"
"2026","11110","종로구","17400","창신동","1","대지","0023","0816","창신이수","20260213","90000","84.5","0.000000","10","","","2003","아파트","중개거래","서울 성북구, 서울 종로구"
"2026","11110","종로구","17400","창신동","1","대지","0702","0000","창신쌍용1","20260213","89000","79.87","0.000000","12","","","1992","아파트","중개거래","서울 종로구"
"2026","11320","도봉구","10700","창동","1","대지","0373","0000","창동주공4단지","20260213","30900","36.16","0.000000","4","","","1991","아파트","중개거래","서울 도봉구"
"2026","11710","송파구","10800","문정동","1","대지","0108","0004","지성홈타운","20260213","46000","37.25","23.000000","3","","","2019","연립다세대","중개거래","서울 송파구"
"2026","11290","성북구","13300","정릉동","1","대지","0494","0000","중앙하이츠빌1단지","20260213","74800","84.98","0.000000","13","","","2004","아파트","중개거래","서울 성북구"
"2026","11530","구로구","10200","구로동","1","대지","1269","0000","중앙하이츠(1269)","20260213","78000","82.301","0.000000","22","","","2001","아파트","중개거래","서울 구로구"
"2026","11650","서초구","10800","서초동","1","대지","1355","0008","중앙로얄오피스텔","20260213","12300","30.36","39.700000","8","","","1993","오피스텔","중개거래","서울 서초구"
"2026","11350","노원구","10600","중계동","1","대지","0512","0000","중계무지개","20260213","68500","59.26","0.000000","12","","","1991","아파트","중개거래","서울 노원구"
"2026","11350","노원구","10600","중계동","1","대지","0512","0000","중계무지개","20260213","42000","39.96","0.000000","5","","","1991","아파트","중개거래","서울 노원구"
"2026","11530","구로구","10200","구로동","1","대지","1278","0000","구로두산위브","20260212","50000","36.88","0.000000","2","","","2006","아파트","중개거래","서울 구로구"
"2026","11470","양천구","10300","신월동","1","대지","0331","0062","청구가든빌라","20260212","7600","39.09","19.000000","-1","","","1994","연립다세대","중개거래","서울 양천구"
"2026","11380","은평구","10100","수색동","1","대지","0415","0001","e편한세상 수색 에코포레","20260212","81750","84.951","0.000000","7","","","2003","아파트","중개거래","서울 은평구"
"2026","11350","노원구","10400","하계동","1","대지","0251","0012","청구3","20260212","76000","84.99","0.000000","9","","","1996","아파트","중개거래","경기 구리시, 서울 노원구"
"2026","11200","성동구","12200","용답동","1","대지","0023","0019","청계리버빌4차","20260212","58500","19.28","15.000000","4","","","2023","연립다세대","중개거래","서울 동대문구"
"2026","11320","도봉구","10700","창동","1","대지","0305","0000","창동주공1단지","20260212","54000","49.94","0.000000","3","","","1990","아파트","중개거래","서울 도봉구"
"2026","11710","송파구","11300","거여동","1","대지","0696","0000","e편한세상송파파크센트럴","20260212","177000","84.96","0.000000","1","","","2021","아파트","중개거래","서울 송파구"
"2026","11320","도봉구","10700","창동","1","대지","0305","0000","창동주공1단지","20260212","46500","44.89","0.000000","11","","","1990","아파트","중개거래","서울 도봉구"
"2026","11410","서대문구","11000","북아현동","1","대지","1013","0000","e편한세상신촌1단지","20260212","187000","59.85","0.000000","3","","","2018","아파트","중개거래","서울 서대문구"
"2026","11500","강서구","10300","화곡동","1","대지","0046","0111","진하우스","20260212","12400","38.14","20.000000","5","","","2004","연립다세대","중개거래","서울 강서구"
"2026","11500","강서구","10300","화곡동","1","대지","0098","0009","진영하이빌가동","20260212","20000","47.86","25.000000","3","","","2001","연립다세대","중개거래","서울 강서구"
"2026","11530","구로구","10300","가리봉동","1","대지","0118","0016","지엔에스프리미어","20260212","37000","29.79","18.000000","3","","","2018","연립다세대","중개거래","서울 강남구"
"2026","11530","구로구","10200","구로동","1","대지","1269","0000","중앙하이츠(1269)","20260212","80000","82.301","0.000000","22","","","2001","아파트","중개거래","서울 구로구"
"2026","11470","양천구","10300","신월동","1","대지","0428","0004","중앙위너스(428-4)","20260212","28500","59.86","34.000000","2","","","2012","연립다세대","중개거래","경기 구리시, 서울 양천구"
"2026","11215","광진구","10100","중곡동","1","대지","0162","0015","중곡동다세대주택(162-15)","20260212","43000","57.5","27.000000","4","","","2004","연립다세대","중개거래","서울 중랑구"
"2026","11215","광진구","10100","중곡동","1","대지","0162","0015","중곡동다세대주택(162-15)","20260212","43000","57.5","27.000000","3","","","2004","연립다세대","중개거래","서울 중랑구"
"2026","11350","노원구","10600","중계동","1","대지","0435","0001","중계현대2","20260212","69500","84.34","0.000000","9","","","1991","아파트","중개거래","서울 노원구"
"2026","11500","강서구","10100","염창동","1","대지","0309","0000","e편한세상염창","20260212","172000","84.635","0.000000","6","","","2019","아파트","중개거래","서울 강서구, 서울 마포구"
"2026","11710","송파구","10700","가락동","1","대지","0181","0000","가락훼미리맨숀","20260212","35000","73.59","35.000000","3","","","1991","연립다세대","직거래",""
"2026","11350","노원구","10600","중계동","1","대지","0512","0000","중계무지개","20260212","59700","49.89","0.000000","5","","","1991","아파트","중개거래","서울 강남구, 서울 노원구"
"2026","11590","동작구","10700","사당동","1","대지","0272","0022","남성역하늘채아파트","20260212","59000","48.22","34.000000","6","","","2019","연립다세대","직거래",""
"2026","11380","은평구","10500","구산동","1","대지","0382","0000","갈현현대","20260212","56000","84.83","0.000000","15","","","1998","아파트","중개거래","서울 은평구"
"2026","11140","중구","16200","신당동","1","대지","0844","0000","남산타운","20260212","200000","114.88","0.000000","13","","","2002","아파트","중개거래","서울 중구"
"2026","11140","중구","16200","신당동","1","대지","0844","0000","남산타운","20260212","149000","59.94","0.000000","17","","","2002","아파트","중개거래","서울 중구"
"2026","11680","강남구","10100","역삼동","1","대지","0902","0000","강남센트럴아이파크","20260212","310000","59.994","0.000000","8","","","2022","아파트","중개거래","서울 강남구"
"2026","11200","성동구","11500","성수동2가","1","대지","0745","0000","강변청구3","20260212","330000","84.6","0.000000","9","","","1995","아파트","중개거래","서울 성동구"
